workerID,domain,utteranceExact,utteranceRounded,utteranceType,stateExact,stateRounded,stateType,affectProb,order
53, electric kettle,10000,10000,round,53,50,sharp,1,22
53, laptop,5000,5000,round,497,500,sharp,1,23
53, electric kettle,10000,10000,round,997,1000,sharp,1,24
53, laptop,9998,10000,sharp,52,50,sharp,1,25
53, laptop,10000,10000,round,998,1000,sharp,1,26
53, laptop,1000,1000,round,1003,1000,sharp,0.75,27
53, laptop,5000,5000,round,47,50,sharp,1,28
53, watch,10003,10000,sharp,4999,5000,sharp,0.975,29
53, electric kettle,998,1000,sharp,500,500,round,1,30
54, electric kettle,5000,5000,round,503,500,sharp,0.8,1
54, electric kettle,10000,10000,round,502,500,sharp,0.825,2
54, electric kettle,51,50,sharp,50,50,round,0.3,3
54, watch,4999,5000,sharp,1002,1000,sharp,0.675,4
54, laptop,5000,5000,round,500,500,round,0.825,5
54, watch,4998,5000,sharp,5000,5000,round,0.325,6
54, watch,1003,1000,sharp,500,500,round,0.75,7
54, electric kettle,1000,1000,round,502,500,sharp,0.7,8
54, laptop,500,500,round,500,500,round,0.5,9
54, laptop,500,500,round,50,50,round,0.65,10
54, laptop,5003,5000,sharp,1000,1000,round,0.725,11
54, laptop,10000,10000,round,1000,1000,round,0.725,12
54, laptop,50,50,round,51,50,sharp,0.325,13
54, electric kettle,500,500,round,50,50,round,0.725,14
54, watch,9998,10000,sharp,52,50,sharp,1,15
54, electric kettle,4999,5000,sharp,1000,1000,round,0.7,16
54, laptop,10003,10000,sharp,1000,1000,round,0.8,17
54, electric kettle,1002,1000,sharp,47,50,sharp,0.775,18
54, electric kettle,9998,10000,sharp,500,500,round,1,19
54, watch,4999,5000,sharp,53,50,sharp,1,20
54, watch,1001,1000,sharp,50,50,round,0.85,21
54, laptop,10003,10000,sharp,50,50,round,1,22
54, electric kettle,5000,5000,round,998,1000,sharp,0.675,23
54, laptop,1000,1000,round,1001,1000,sharp,0.325,24
54, watch,1000,1000,round,1001,1000,sharp,0.25,25
54, electric kettle,9997,10000,sharp,10000,10000,round,0.375,26
54, laptop,10000,10000,round,5000,5000,round,0.675,27
54, laptop,10003,10000,sharp,500,500,round,0.825,28
54, laptop,1000,1000,round,49,50,sharp,0.8,29
54, watch,10000,10000,round,500,500,round,1,30
55, watch,9997,10000,sharp,503,500,sharp,1,1
55, electric kettle,1003,1000,sharp,498,500,sharp,1,2
55, laptop,999,1000,sharp,502,500,sharp,1,3
55, laptop,500,500,round,500,500,round,0.5,4
55, electric kettle,500,500,round,50,50,round,0.5,5
55, watch,5001,5000,sharp,502,500,sharp,1,6
55, electric kettle,9999,10000,sharp,9999,10000,sharp,0.75,7
55, electric kettle,9997,10000,sharp,5000,5000,round,1,8
55, laptop,5001,5000,sharp,1000,1000,round,0.25,9
55, watch,5000,5000,round,500,500,round,1,10
55, electric kettle,500,500,round,500,500,round,0.75,11
55, watch,10000,10000,round,998,1000,sharp,1,12
55, watch,10000,10000,round,53,50,sharp,1,13
55, electric kettle,10000,10000,round,53,50,sharp,1,14
55, laptop,10001,10000,sharp,53,50,sharp,1,15
55, laptop,999,1000,sharp,1000,1000,round,0.5,16
55, electric kettle,4997,5000,sharp,503,500,sharp,1,17
55, watch,1002,1000,sharp,49,50,sharp,1,18
55, laptop,1001,1000,sharp,50,50,round,1,19
55, electric kettle,1003,1000,sharp,500,500,round,1,20
55, electric kettle,5000,5000,round,5000,5000,round,0.5,21
55, watch,501,500,sharp,50,50,round,1,22
55, laptop,48,50,sharp,48,50,sharp,0.25,23
55, laptop,5000,5000,round,1000,1000,round,1,24
55, laptop,497,500,sharp,52,50,sharp,1,25
55, watch,5000,5000,round,501,500,sharp,1,26
55, watch,10000,10000,round,5000,5000,round,1,27
55, watch,1002,1000,sharp,1002,1000,sharp,0.5,28
55, watch,10001,10000,sharp,5000,5000,round,1,29
55, laptop,10001,10000,sharp,1003,1000,sharp,1,30
56, laptop,10000,10000,round,1003,1000,sharp,0.225,1
56, watch,10000,10000,round,48,50,sharp,0.925,2
56, electric kettle,10000,10000,round,48,50,sharp,0.925,3
56, electric kettle,5001,5000,sharp,51,50,sharp,0.875,4
56, laptop,5003,5000,sharp,5003,5000,sharp,0.65,5
56, electric kettle,500,500,round,498,500,sharp,0.575,6
56, watch,998,1000,sharp,1000,1000,round,0.6,7
56, laptop,10003,10000,sharp,497,500,sharp,0.875,8
56, electric kettle,5000,5000,round,1002,1000,sharp,0.85,9
56, laptop,1000,1000,round,500,500,round,0.85,10
56, electric kettle,1000,1000,round,47,50,sharp,0.85,11
56, laptop,5000,5000,round,500,500,round,0.85,12
56, watch,49,50,sharp,49,50,sharp,0.175,13
56, watch,5000,5000,round,47,50,sharp,0.8,14
56, electric kettle,50,50,round,52,50,sharp,0.15,15
56, laptop,498,500,sharp,47,50,sharp,0.825,16
56, watch,10001,10000,sharp,50,50,round,0.825,17
56, watch,5001,5000,sharp,500,500,round,0.9,18
56, watch,1000,1000,round,500,500,round,0.85,19
56, electric kettle,997,1000,sharp,502,500,sharp,0.9,20
56, laptop,5002,5000,sharp,53,50,sharp,0.925,21
56, electric kettle,10001,10000,sharp,500,500,round,0.875,22
56, electric kettle,1001,1000,sharp,1001,1000,sharp,0.225,23
56, electric kettle,502,500,sharp,502,500,sharp,0.175,24
56, watch,9999,10000,sharp,1000,1000,round,0.9,25
56, electric kettle,1000,1000,round,503,500,sharp,0.85,26
56, watch,1000,1000,round,49,50,sharp,0.8,27
56, watch,501,500,sharp,51,50,sharp,0.75,28
56, electric kettle,4997,5000,sharp,5000,5000,round,0.3,29
56, laptop,9998,10000,sharp,1000,1000,round,0.875,30
57, laptop,499,500,sharp,500,500,round,0.2,1
57, laptop,500,500,round,501,500,sharp,0.625,2
57, electric kettle,9998,10000,sharp,50,50,round,0.8,3
57, electric kettle,5003,5000,sharp,500,500,round,0.2,4
57, laptop,500,500,round,48,50,sharp,0.9,5
57, electric kettle,10001,10000,sharp,5001,5000,sharp,0.85,6
57, watch,1000,1000,round,53,50,sharp,0.825,7
57, laptop,10002,10000,sharp,1001,1000,sharp,0.15,8
57, watch,497,500,sharp,497,500,sharp,0,9
57, electric kettle,5000,5000,round,4999,5000,sharp,0.375,10
57, electric kettle,1000,1000,round,497,500,sharp,0.6,11
57, laptop,10000,10000,round,50,50,round,1,12
57, laptop,998,1000,sharp,50,50,round,0.325,13
57, electric kettle,10000,10000,round,4998,5000,sharp,0.225,14
57, laptop,503,500,sharp,503,500,sharp,0,15
57, watch,4998,5000,sharp,50,50,round,1,16
57, electric kettle,52,50,sharp,52,50,sharp,0,17
57, watch,9999,10000,sharp,502,500,sharp,0.8,18
57, watch,10000,10000,round,500,500,round,1,19
57, watch,10000,10000,round,997,1000,sharp,0.925,20
57, electric kettle,5002,5000,sharp,48,50,sharp,0.95,21
57, laptop,5000,5000,round,500,500,round,0.65,22
57, electric kettle,499,500,sharp,50,50,round,0.65,23
57, electric kettle,9999,10000,sharp,1001,1000,sharp,0.775,24
57, laptop,5003,5000,sharp,500,500,round,0.625,25
57, watch,9997,10000,sharp,49,50,sharp,0.025,26
57, electric kettle,1000,1000,round,998,1000,sharp,0.45,27
57, electric kettle,1003,1000,sharp,1003,1000,sharp,0,28
57, electric kettle,9998,10000,sharp,9998,10000,sharp,0,29
57, watch,997,1000,sharp,1000,1000,round,0,30
58, watch,499,500,sharp,499,500,sharp,0.75,1
58, watch,1000,1000,round,500,500,round,0.225,2
58, electric kettle,4998,5000,sharp,49,50,sharp,0,3
58, watch,998,1000,sharp,500,500,round,0.725,4
58, laptop,50,50,round,50,50,round,0.5,5
58, laptop,5000,5000,round,497,500,sharp,0.175,6
58, laptop,50,50,round,51,50,sharp,0.5,7
58, electric kettle,500,500,round,50,50,round,0.05,8
58, electric kettle,50,50,round,47,50,sharp,0.5,9
58, laptop,10000,10000,round,1001,1000,sharp,0.125,10
58, laptop,5002,5000,sharp,500,500,round,0.075,11
58, watch,10000,10000,round,5001,5000,sharp,0.7,12
58, laptop,500,500,round,502,500,sharp,0.5,13
58, laptop,49,50,sharp,50,50,round,0.475,14
58, watch,500,500,round,50,50,round,0.125,15
58, electric kettle,9998,10000,sharp,999,1000,sharp,0.175,16
58, electric kettle,5000,5000,round,5000,5000,round,0.5,17
58, laptop,1001,1000,sharp,1001,1000,sharp,0.5,18
58, laptop,10000,10000,round,10000,10000,round,0.75,19
58, electric kettle,500,500,round,500,500,round,0.75,20
58, electric kettle,4997,5000,sharp,997,1000,sharp,0.75,21
58, electric kettle,998,1000,sharp,52,50,sharp,0,22
58, electric kettle,10000,10000,round,5003,5000,sharp,0.325,23
58, laptop,10000,10000,round,500,500,round,0.225,24
58, laptop,502,500,sharp,51,50,sharp,0.1,25
58, laptop,1000,1000,round,1002,1000,sharp,0.5,26
58, electric kettle,10003,10000,sharp,498,500,sharp,0.1,27
58, electric kettle,1001,1000,sharp,500,500,round,0.65,28
58, electric kettle,5000,5000,round,50,50,round,0.05,29
58, laptop,1000,1000,round,1000,1000,round,0.5,30
59, electric kettle,5003,5000,sharp,48,50,sharp,1,1
59, watch,500,500,round,500,500,round,0.575,2
59, electric kettle,5000,5000,round,502,500,sharp,0.875,3
59, watch,9999,10000,sharp,50,50,round,1,4
59, laptop,10000,10000,round,53,50,sharp,1,5
59, electric kettle,51,50,sharp,51,50,sharp,0.5,6
59, watch,48,50,sharp,48,50,sharp,0.5,7
59, laptop,5000,5000,round,50,50,round,0.9,8
59, watch,5000,5000,round,1000,1000,round,0.85,9
59, laptop,4998,5000,sharp,5000,5000,round,0.475,10
59, electric kettle,5000,5000,round,1003,1000,sharp,1,11
59, laptop,1000,1000,round,497,500,sharp,0.8,12
59, laptop,1003,1000,sharp,1000,1000,round,0.525,13
59, watch,499,500,sharp,500,500,round,0.475,14
59, electric kettle,4999,5000,sharp,5000,5000,round,0.475,15
59, laptop,9999,10000,sharp,500,500,round,1,16
59, watch,5000,5000,round,997,1000,sharp,1,17
59, electric kettle,10000,10000,round,10000,10000,round,0.75,18
59, electric kettle,5000,5000,round,52,50,sharp,1,19
59, electric kettle,10002,10000,sharp,10000,10000,round,0.75,20
59, electric kettle,498,500,sharp,500,500,round,0.525,21
59, watch,4999,5000,sharp,4999,5000,sharp,0.825,22
59, laptop,10000,10000,round,50,50,round,1,23
59, watch,53,50,sharp,50,50,round,0.375,24
59, electric kettle,999,1000,sharp,500,500,round,0.75,25
59, laptop,4999,5000,sharp,50,50,round,1,26
59, electric kettle,10000,10000,round,5000,5000,round,1,27
59, watch,9999,10000,sharp,9999,10000,sharp,0.825,28
59, watch,5002,5000,sharp,502,500,sharp,1,29
59, electric kettle,10000,10000,round,1000,1000,round,1,30
60, electric kettle,5001,5000,sharp,51,50,sharp,0.8,1
60, watch,1000,1000,round,1000,1000,round,0.5,2
60, laptop,1000,1000,round,50,50,round,0.9,3
60, watch,10000,10000,round,5000,5000,round,0.875,4
60, electric kettle,997,1000,sharp,502,500,sharp,0.625,5
60, laptop,1002,1000,sharp,48,50,sharp,0.75,6
60, watch,501,500,sharp,501,500,sharp,0.5,7
60, watch,500,500,round,502,500,sharp,0.225,8
60, electric kettle,5000,5000,round,998,1000,sharp,0.825,9
60, laptop,9999,10000,sharp,5000,5000,round,0.85,10
60, laptop,5000,5000,round,497,500,sharp,0.85,11
60, watch,999,1000,sharp,999,1000,sharp,0.5,12
60, laptop,500,500,round,497,500,sharp,0.3,13
60, electric kettle,50,50,round,48,50,sharp,0.15,14
60, electric kettle,1000,1000,round,500,500,round,0.75,15
60, watch,5000,5000,round,500,500,round,0.75,16
60, watch,10001,10000,sharp,1000,1000,round,0.875,17
60, electric kettle,500,500,round,503,500,sharp,0.25,18
60, electric kettle,9999,10000,sharp,9999,10000,sharp,0.5,19
60, electric kettle,4999,5000,sharp,998,1000,sharp,0.725,20
60, watch,500,500,round,500,500,round,0.5,21
60, electric kettle,10000,10000,round,5000,5000,round,0.825,22
60, watch,1000,1000,round,53,50,sharp,0.775,23
60, watch,50,50,round,50,50,round,0.5,24
60, watch,500,500,round,50,50,round,0.675,25
60, laptop,1000,1000,round,503,500,sharp,0.7,26
60, watch,5000,5000,round,501,500,sharp,0.825,27
60, watch,10000,10000,round,10003,10000,sharp,0.275,28
60, electric kettle,9997,10000,sharp,51,50,sharp,0.825,29
60, laptop,501,500,sharp,50,50,round,0.725,30
61, watch,1002,1000,sharp,500,500,round,0.75,1
61, laptop,10001,10000,sharp,1000,1000,round,0.75,2
61, watch,4997,5000,sharp,50,50,round,0.25,3
61, electric kettle,1000,1000,round,500,500,round,0.75,4
61, laptop,47,50,sharp,47,50,sharp,0,5
61, electric kettle,4999,5000,sharp,497,500,sharp,0.75,6
61, electric kettle,998,1000,sharp,501,500,sharp,0.25,7
61, watch,10000,10000,round,500,500,round,0.75,8
61, electric kettle,5000,5000,round,500,500,round,0.725,9
61, watch,5000,5000,round,4999,5000,sharp,0.75,10
61, watch,5000,5000,round,49,50,sharp,0,11
61, watch,1000,1000,round,52,50,sharp,0.25,12
61, watch,50,50,round,50,50,round,0.025,13
61, electric kettle,1000,1000,round,498,500,sharp,0.725,14
61, watch,4999,5000,sharp,999,1000,sharp,0.75,15
61, electric kettle,9997,10000,sharp,500,500,round,0.75,16
61, electric kettle,52,50,sharp,50,50,round,0,17
61, watch,10000,10000,round,5001,5000,sharp,0.75,18
61, laptop,500,500,round,50,50,round,0,19
61, laptop,4999,5000,sharp,500,500,round,0.25,20
61, watch,9997,10000,sharp,10000,10000,round,0.275,21
61, electric kettle,10000,10000,round,4997,5000,sharp,0.75,22
61, watch,5000,5000,round,502,500,sharp,0.75,23
61, laptop,10000,10000,round,500,500,round,0.75,24
61, electric kettle,5001,5000,sharp,52,50,sharp,0.25,25
61, watch,5001,5000,sharp,5000,5000,round,0.5,26
61, electric kettle,1003,1000,sharp,1003,1000,sharp,0.25,27
61, electric kettle,998,1000,sharp,1000,1000,round,0.25,28
61, laptop,1000,1000,round,999,1000,sharp,0.25,29
61, watch,999,1000,sharp,53,50,sharp,0.25,30
62, electric kettle,1000,1000,round,1003,1000,sharp,0.775,1
62, electric kettle,5000,5000,round,500,500,round,0.25,2
62, electric kettle,5000,5000,round,1000,1000,round,0.25,3
62, watch,5000,5000,round,49,50,sharp,0.025,4
62, laptop,4997,5000,sharp,5000,5000,round,0.5,5
62, watch,5000,5000,round,50,50,round,0.025,6
62, electric kettle,4999,5000,sharp,50,50,round,0,7
62, electric kettle,47,50,sharp,50,50,round,0.5,8
62, laptop,50,50,round,50,50,round,0.5,9
62, laptop,1000,1000,round,999,1000,sharp,0.75,10
62, watch,5000,5000,round,5002,5000,sharp,0.75,11
62, electric kettle,50,50,round,50,50,round,0.5,12
62, laptop,1000,1000,round,48,50,sharp,0,13
62, watch,10000,10000,round,4997,5000,sharp,0.25,14
62, watch,4999,5000,sharp,50,50,round,0.025,15
62, laptop,5000,5000,round,49,50,sharp,0.025,16
62, watch,10000,10000,round,53,50,sharp,0,17
62, watch,5000,5000,round,500,500,round,0.25,18
62, watch,53,50,sharp,53,50,sharp,0.5,19
62, watch,999,1000,sharp,1000,1000,round,0.75,20
62, laptop,5002,5000,sharp,1002,1000,sharp,0.25,21
62, electric kettle,5003,5000,sharp,5003,5000,sharp,0.5,22
62, electric kettle,10000,10000,round,1000,1000,round,0.25,23
62, electric kettle,500,500,round,498,500,sharp,0.5,24
62, laptop,9999,10000,sharp,5001,5000,sharp,0.25,25
62, laptop,498,500,sharp,53,50,sharp,0.225,26
62, watch,10002,10000,sharp,5003,5000,sharp,0.25,27
62, laptop,4997,5000,sharp,1000,1000,round,0.275,28
62, laptop,50,50,round,49,50,sharp,0.5,29
62, laptop,9998,10000,sharp,50,50,round,0,30
63, watch,1000,1000,round,1003,1000,sharp,1,1
63, laptop,5000,5000,round,50,50,round,0.2,2
63, laptop,4999,5000,sharp,50,50,round,0.25,3
63, laptop,4997,5000,sharp,4997,5000,sharp,0.9,4
63, laptop,4997,5000,sharp,498,500,sharp,0.55,5
63, watch,10002,10000,sharp,500,500,round,0.775,6
63, laptop,10000,10000,round,10002,10000,sharp,1,7
63, watch,5000,5000,round,502,500,sharp,0.65,8
63, laptop,9998,10000,sharp,500,500,round,0.4,9
63, watch,5000,5000,round,53,50,sharp,0.075,10
63, watch,501,500,sharp,49,50,sharp,0.25,11
63, laptop,10000,10000,round,500,500,round,0.35,12
63, laptop,5001,5000,sharp,1000,1000,round,0.95,13
63, laptop,9999,10000,sharp,9999,10000,sharp,1,14
63, laptop,497,500,sharp,500,500,round,0.375,15
63, laptop,500,500,round,50,50,round,0.125,16
63, watch,9998,10000,sharp,10000,10000,round,1,17
63, watch,5000,5000,round,1000,1000,round,0.925,18
63, electric kettle,5002,5000,sharp,500,500,round,0.775,19
63, laptop,5000,5000,round,500,500,round,0.4,20
63, electric kettle,5000,5000,round,51,50,sharp,0.175,21
63, laptop,500,500,round,52,50,sharp,0.25,22
63, electric kettle,51,50,sharp,50,50,round,0.15,23
63, electric kettle,10000,10000,round,50,50,round,0.1,24
63, electric kettle,10002,10000,sharp,50,50,round,0.1,25
63, laptop,5000,5000,round,1000,1000,round,0.425,26
63, electric kettle,50,50,round,50,50,round,0.2,27
63, electric kettle,502,500,sharp,502,500,sharp,0.85,28
63, electric kettle,10000,10000,round,500,500,round,0.975,29
63, electric kettle,5000,5000,round,997,1000,sharp,0.975,30
64, watch,10000,10000,round,1000,1000,round,1,1
64, electric kettle,1000,1000,round,500,500,round,1,2
64, electric kettle,5000,5000,round,5003,5000,sharp,1,3
64, watch,1000,1000,round,52,50,sharp,1,4
64, electric kettle,500,500,round,503,500,sharp,1,5
64, electric kettle,10000,10000,round,1000,1000,round,1,6
64, laptop,10000,10000,round,10000,10000,round,1,7
64, watch,5000,5000,round,1000,1000,round,1,8
64, laptop,10000,10000,round,51,50,sharp,1,9
64, watch,499,500,sharp,499,500,sharp,1,10
64, electric kettle,500,500,round,52,50,sharp,1,11
64, watch,501,500,sharp,50,50,round,1,12
64, electric kettle,5000,5000,round,50,50,round,1,13
64, electric kettle,497,500,sharp,497,500,sharp,1,14
64, electric kettle,4997,5000,sharp,5000,5000,round,1,15
64, watch,4998,5000,sharp,500,500,round,1,16
64, watch,5000,5000,round,50,50,round,1,17
64, laptop,5001,5000,sharp,50,50,round,0.25,18
64, laptop,5003,5000,sharp,5003,5000,sharp,1,19
64, electric kettle,1000,1000,round,50,50,round,0.25,20
64, electric kettle,10000,10000,round,10000,10000,round,1,21
64, watch,500,500,round,50,50,round,0.275,22
64, electric kettle,10000,10000,round,50,50,round,0.25,23
64, laptop,1002,1000,sharp,50,50,round,0.275,24
64, laptop,10001,10000,sharp,500,500,round,1,25
64, electric kettle,10000,10000,round,9998,10000,sharp,1,26
64, watch,4998,5000,sharp,52,50,sharp,0.25,27
64, electric kettle,49,50,sharp,50,50,round,0.225,28
64, laptop,50,50,round,51,50,sharp,0.25,29
64, electric kettle,9998,10000,sharp,5000,5000,round,1,30
65, laptop,500,500,round,50,50,round,0.75,1
65, electric kettle,498,500,sharp,500,500,round,0.375,2
65, watch,5000,5000,round,498,500,sharp,0.85,3
65, electric kettle,998,1000,sharp,53,50,sharp,0.775,4
65, watch,5002,5000,sharp,500,500,round,0.825,5
65, watch,502,500,sharp,48,50,sharp,0.825,6
65, laptop,10000,10000,round,500,500,round,0.725,7
65, laptop,4997,5000,sharp,52,50,sharp,0.75,8
65, watch,497,500,sharp,50,50,round,0.75,9
65, laptop,5002,5000,sharp,1000,1000,round,0.6,10
65, laptop,49,50,sharp,49,50,sharp,0.5,11
65, watch,1000,1000,round,999,1000,sharp,0.525,12
65, watch,503,500,sharp,503,500,sharp,0.5,13
65, watch,51,50,sharp,50,50,round,0.55,14
65, electric kettle,50,50,round,50,50,round,0.5,15
65, laptop,4997,5000,sharp,500,500,round,0.8,16
65, laptop,1003,1000,sharp,1003,1000,sharp,0.5,17
65, electric kettle,5003,5000,sharp,5000,5000,round,0.55,18
65, electric kettle,10001,10000,sharp,10001,10000,sharp,0.5,19
65, laptop,998,1000,sharp,51,50,sharp,0.775,20
65, electric kettle,5000,5000,round,5000,5000,round,0.5,21
65, watch,10001,10000,sharp,500,500,round,0.75,22
65, electric kettle,5002,5000,sharp,50,50,round,0.775,23
65, watch,5000,5000,round,4998,5000,sharp,0.55,24
65, watch,997,1000,sharp,47,50,sharp,0.75,25
65, watch,5001,5000,sharp,50,50,round,0.9,26
65, electric kettle,1000,1000,round,53,50,sharp,0.875,27
65, laptop,47,50,sharp,50,50,round,0.45,28
65, electric kettle,9997,10000,sharp,5001,5000,sharp,0.75,29
65, watch,10000,10000,round,1000,1000,round,0.8,30
